Job Name,Location,Salary,Qualifications
AI/ML,"Saint Paul, MN","$147,300 - $294,700 a year",Jira; Computer science; Management; Computer Science; Signal processing; Writing skills; 11+ years; Bachelor's degree; Scrum; Agile; Data science; Senior level; AI; Leadership; Data Science
AI/ML,"New York, NY","$195,500 - $235,000 a year",Senior level; AI; Under 1 year
AI/ML,"Princeton, NJ",Estimated: $54.2K - $61.5K a year,AI models; Doctoral degree; Doctor of Philosophy; Senior level; AI
AI/ML,"San Jose, CA","$145,000 - $250,000 a year",Go; Data structures; 3 years; Algorithms; C++; Project management; Bachelor's degree; Machine learning; Natural language processing; Senior level; Communication skills; Python
AI/ML,"Summit, NJ",$19.80 - $22.06 an hour,Google Suite; Operating systems; Salesforce; iOS; 1 year; AI; Entry level; Time management
AI/ML,"Sunnyvale, CA","$93,800 - $202,600 a year",CI/CD; Computer science; Doctoral degree; Computer Science; Applied Mathematics; R; Data analysis skills; 3 years; Java; Master's degree; Databases; Algorithms; SQL; Math; Bachelor's degree; Machine learning; Doctor of Philosophy; Scala; Natural language processing; Data science; Senior level; Communication skills; Python
AI/ML,"Cincinnati, OH",From $20 an hour,Writing skills; English; Research; Bachelor's degree; AI; Grammar Experience; Entry level
AI/ML,United States,"$138,936 - $208,404 a year",Software sales; Doctoral degree; Sales; Salesforce; Master's degree; Bachelor's degree; Machine learning; Doctor of Philosophy; B2B; Enterprise sales; HubSpot; Senior level; SaaS; AI; 2 years; Communication skills; Negotiation
AI/ML,"Oklahoma City, OK",$72 - $104 an hour,Scikit-learn; TensorFlow; CI/CD; Reinforcement learning; Azure; Computer Science; Kubernetes; PyTorch; Computer vision; Big data; Software deployment; Data structures; Spark; NumPy; R; Google Cloud Platform; Mid-level; Java; Master's degree; Algorithms; Pandas; AWS; Analysis skills; Docker; Bachelor's degree; Machine learning; Model deployment; Distributed systems; Deep learning; Supervised learning; Natural language processing; 1 year; Distributed computing; Unsupervised learning; AI; Machine learning frameworks; Communication skills; Python; MLOps
AI/ML,Remote,"$1 - $500,000 a year",Sales; Business development; Machine learning; Senior level; AI; 10 years
AI/ML,"Foster City, CA","$120,000 - $195,000 a year",Jira; Program development; Bachelor of Science; Engineering; Firmware; System design; Mid-level; Master's degree; Bachelor's degree; Confluence; Simulink; OEM; AI; 4 years; Automotive diagnostics; Robotics; Debugging
AI/ML,"Newark, NJ",$30 - $50 an hour,English; Mid-level; Bachelor's degree
AI/ML,"Paterson, NJ",From $40 an hour,Bilingual; Biotechnology; Doctoral degree; Biotechnology; English; Mid-level; Master's degree; Doctor of Philosophy; AI
AI/ML,"Chicago, IL","$137,400 - $233,600 a year",Asset management; Investment management; Azure; Cloud architecture; AWS; Senior level; AI
AI/ML,"San Francisco, CA","$185,000 - $235,000 a year",Computer science; Cloud infrastructure; Computer Science; Mechanical Engineering; Senior level; Chef; Robotics; 10 years
AI/ML,"Austin, TX",Estimated: $31.7K - $52.7K a year,No experience needed; Analysis skills; Legal drafting; Paralegal experience; Communication skills; Entry level; Under 1 year
AI/ML,Remote,"$175,000 - $250,000 a year",Analysis skills; Product management; B2B; Security; Predictive analytics; Fraud prevention and detection; Senior level; AI; Leadership; Communication skills; Senior leadership; 10 years
AI/ML,Remote,"$80,000 - $120,000 a year",Social listening; Branding; 7 years; Social media marketing; WordPress; Marketing; Writing skills; Content management systems; Journalism; Bachelor's degree; Digital marketing; Team management; Content development; Fundraising; Communications; Content management; Proofreading; Content strategy; Senior level; Strategic partnerships; AI; Marketing; Editing
AI/ML,"Bethesda, MD",Estimated: $142K - $187K a year,Bachelor of Science; Process improvement; Microsoft Office; Master's degree; Change management; Analysis skills; Bachelor's degree; Human resources; TS/SCI with Polygraph; Senior level; AI; Leadership; Intelligence community; Strategic planning
AI/ML,"Dallas, TX","$180,000 - $500,000 a year",CPR Certification; Medical documentation; Dental License; Patient care; AI; Entry level
AI/ML,Pennsylvania,Estimated: $73.1K - $104K a year,AI models; TensorFlow; CI/CD; Data preprocessing; Computer Science; PyTorch; Software deployment; DevOps; Data structures; R; Google Cloud Platform; Mid-level; Java; Master's degree; Algorithms; AWS; Bachelor's degree; Machine learning; Continuous improvement; Feature extraction; Natural language processing; Software development; Keras; Data visualization; AI; Model evaluation; Communication skills; Python; Data Science
AI/ML,"Foster City, CA","$155,300 - $225,300 a year",Go; Doctoral degree; React; Kubernetes; Sales; Big data; Spark; Java; Master's degree; Docker; Bachelor's degree; Machine learning; Doctor of Philosophy; JavaScript; Distributed systems; Software development; Distributed computing; Machine learning libraries; Senior level; AI; Master of Business Administration; Python; Under 1 year; Hadoop
AI/ML,"Boston, MA",Estimated: $122K - $186K a year,Next generation sequencing; Doctoral degree; Big data; R; Data analysis skills; Survival analysis; Master's degree; SQL; Analysis skills; Machine learning; Doctor of Philosophy; Oncology; Senior level; AI; Research & development; Leadership; 2 years; Communication skills; Python; Bioinformatics; Generative AI
AI/ML,"Glendale, CA",$40 - $120 an hour,Scikit-learn; TensorFlow; React; PyTorch; 5 years; Mid-level; 3 years; SQL; Database management; Machine learning; APIs; AI; 4 years; Machine learning frameworks; 2 years; TypeScript; Python
AI/ML,Remote,$25 - $30 an hour,7 years; Curriculum development; Writing skills; Mid-level; Master's degree; Analysis skills; Machine learning; Lesson planning; Case studies; AI; Editing; Generative AI
AI/ML,"San Jose, CA","$158,600 - $197,400 a year",TensorFlow; Doctoral degree; PyTorch; Spark; Master's degree; AWS; Analysis skills; Math; Sentiment analytics; Bachelor's degree; Machine learning; Doctor of Philosophy; Deep learning; Natural language processing; Data analytics; Data science; 1 year; Clustering; Senior level; AI; Master of Business Administration; Graph databases; Python
AI/ML,Remote,Estimated: $152K - $235K a year,CompTIA Network+; APIs; Scalability; 1 year; Senior level; AI
AI/ML,"Lexington Park, MD","$96,700 - $220,000 a year",Data mining; 5 years; MapReduce; Spark; R; Data analysis skills; NoSQL; Secret Clearance; Apache Hive; Algorithms; SQL; Bachelor's degree; Machine learning; Natural language processing; Text mining; Software development; Seaborn; TS/SCI with Polygraph; Kafka; Data science; Data visualization; Plotly; Senior level; Leadership; Python; MySQL; Hadoop
AI/ML,United States,Estimated: $107K - $223K a year,Cloud infrastructure; Azure; Oracle; Cloud architecture; Computer Science; Information Systems; Google Cloud Platform; Master's degree; AWS; Bachelor's degree; PeopleSoft; Product management; Cloud computing; Senior level; AI; AWS Certified Solutions Architect; Leadership; Communication skills; 10 years; Design patterns
AI/ML,"Springfield, VA","$181,050 - $244,950 a year",Top Secret Clearance; Law; TS/SCI; Bachelor's degree; Machine learning; Systems engineering; Natural language processing; TS/SCI with Polygraph; 1 year; Senior level; AI; Associate's degree; Generative AI
AI/ML,Remote,$35 - $40 an hour,TensorFlow; Management; Doctoral degree; PyTorch; Text-to-speech; Computer vision; Master's degree; Machine learning; Doctor of Philosophy; Mentoring; Computer Engineering; Natural language processing; GitHub; Keras; AI; Leadership; Communication skills; Python; Entry level
AI/ML,"Irvine, CA",$22.67 - $25.00 an hour,Google Sheets; Microsoft Excel; Microsoft Office; Presentation creation; Adobe InDesign; AI; Communication skills; Marketing; Entry level; ChatGPT
AI/ML,"Westborough, MA",Estimated: $152K - $261K a year,Computer science; Computer Science; 5 years; Bachelor's degree; Mentoring; Software development; Scalability; Senior level; AI; Leadership; SDLC; Design patterns
AI/ML,"Westborough, MA",Estimated: $125K - $209K a year,6 years; Mechanical Engineering; GD&T; Master's degree; Product development; Machine learning; Manufacturing; Senior level; AI; Business; Plastics injection molding; Leadership; Communication skills; Mechanical knowledge
AI/ML,Remote,"$233,302 - $480,328 a year",Doctoral degree; Computer Science; 3 years; Master's degree; Machine learning; Doctor of Philosophy; Natural language processing; Senior level; AI; Leadership
AI/ML,"San Jose, CA","$120,700 - $228,600 a year",TensorFlow; Computer science; Azure; Law; Doctoral degree; Computer Science; PyTorch; 5 years; R; Research; Prompt engineering; Java; Master's degree; SQL; AWS; C; Machine learning; Doctor of Philosophy; Scala; APIs; Senior level; AI; Communication skills; Python; Data Science
AI/ML,"Knoxville, TN",Estimated: $84.8K - $131K a year,CI/CD; Performance tuning; Azure; Data lake; DevOps; Spark; Mid-level; Data governance; Snowflake; Java; Databases; SQL; AWS; Machine learning; Scala; ETL; Agile; AI; Informatica; 4 years; Communication skills; Data warehouse; Python; Analytics
AI/ML,Remote,"$180,000 - $220,000 a year",CI/CD; Azure; Go; Computer Science; Kubernetes; Relational databases; 5 years; DevOps; NumPy; Google Cloud Platform; Mid-level; Master's degree; Databases; SQL; Pandas; Statistical analysis; AWS; Docker; Bachelor's degree; Machine learning; Continuous improvement; JavaScript; SDKs; APIs; Data science; Cybersecurity; AI; Communication skills; Python
AI/ML,"Paterson, NJ",From $40 an hour,Writing skills; C#; English; Mid-level; SQL; C++; Bachelor's degree; JavaScript; Swift; AI; Grammar Experience; Python; HTML
AI/ML,Missouri,"$85,300 - $158,100 a year",CI/CD; Statistics; Computer science; Kubernetes; R; Mid-level; Algorithms; SQL; Docker; Bachelor's degree; Machine learning; Model deployment; Continuous integration; Model training; AI; 2 years; Python
AI/ML,"Mesa, AZ",From $40 an hour,Bilingual; Biology; Doctoral degree; Mid-level; Master's degree; Doctor of Philosophy; AI
AI/ML,Remote,"$100,000 - $105,000 a year",CRM software; Salesforce Certification; Salesforce; Mid-level; IVR; 1 year; AI
AI/ML,"Springfield, VA","$73,950 - $100,050 a year",Top Secret Clearance; Computer Science; TS/SCI; Big data; Mid-level; Algorithms; Bachelor's degree; Machine learning; Systems engineering; TS/SCI with Polygraph; Data science; AI; Data transformation; 2 years; Python; Information Technology
AI/ML,Remote,$21.64 - $38.70 an hour,Writing skills; Ceridian; Journalism; Mid-level; Master's degree; High school diploma or GED; Dayforce; Bachelor's degree; Journalism; AI; 2 years; Editing; Time management
AI/ML,"Los Angeles, CA",Estimated: $125K - $155K a year,Adobe Illustrator; Fashion retail; Adobe Creative Suite; Change management; Project management; APIs; Senior level; AI; Leadership; 10 years
AI/ML,"Woodbridge, VA","$95,000 - $115,000 a year",Mid-level; Driver's License; BCBA; AI
AI/ML,"San Francisco Bay Area, CA","$160,700 - $283,600 a year",6 years; Machine learning; Software development; Model training; Senior level; AI; Communication skills; Generative AI
AI/ML,"Cupertino, CA","$143,100 - $264,200 a year",Computer science; Computer Science; Bachelor of Science; Master's degree; Bachelor's degree; Machine learning; Senior level; AI
AI/ML,Remote,"$120,000 - $150,000 a year",Big data; R; Data analysis skills; Java; Algorithms; SQL; AWS; Database management; C; Machine learning; Natural language processing; Team lead; Software development; VBA; Cloud computing; Tech lead (software development); Senior level; AI; Data manipulation; Python
AI/ML,"Sunnyvale, CA","$110,000 - $150,000 a year",Google Cloud Platform; 8 years; AWS; Machine learning; IT; Senior level; AI; Communication skills; Python; Generative AI
AI/ML,"Bellevue, WA","$127,500 - $204,000 a year",CI/CD; Cloud infrastructure; Azure; Kubernetes; RESTful API; Software deployment; DevOps; Data structures; Spark; Google Cloud Platform; Java; SQL; AWS; C++; Presentation skills; C; Bachelor's degree; Machine learning; Distributed systems; Scala; Terraform; Splunk; REST; Organizational skills; GitHub; APIs; ETL; Data science; Senior level; AI; Leadership; 2 years; Python
AI/ML,"Estero, FL","From $130,000 a year",Doctoral degree; 5 years; Master's degree; SQL; Statistical analysis; Machine learning; Doctor of Philosophy; Feature extraction; Mentoring; Data science; Training & development; Senior level; AI; Python
AI/ML,Kansas,$30 - $40 an hour,Humanities; English; Master's degree; Machine learning; Organizational skills; AI; Communication skills; Entry level; Time management
AI/ML,Remote,"$180,000 - $200,000 a year",Management; Salesforce; Windows; Analysis skills; Machine learning; Data analytics; HubSpot; Senior level; AI; Communication skills; Microsoft Intune; Marketing; Intune
AI/ML,"Houston, TX",$20 - $25 an hour,Writing skills; Journalism; English; Research; Bachelor's degree; AI; Grammar Experience; Entry level; Copywriting
AI/ML,"Washington, DC","$88,217.74 - $150,000.00 a year",TensorFlow; Law; Computer Science; PyTorch; Master's degree; AWS; Bachelor's degree; Machine learning; OCR; Natural language processing; Senior level; AI; Python; 10 years
AI/ML,"San Jose, CA","$194,000 - $355,000 a year",Computer science; Data mining; Doctoral degree; Computer Science; System design; Java; PHP; C++; C; Bachelor's degree; Machine learning; Doctor of Philosophy; JavaScript; Perl; Computer Engineering; Scripting; Senior level; AI; Leadership; 2 years; Python; Shell Scripting; Debugging
